CustomerID,Recency,Frequency,Monetary,Segment,Cluster
14502,19,11,2470.67,Champions,1
14503,3,6,3543.26,Champions,1
14504,47,4,673.26,Loyal,0
14505,17,8,5905.64,Champions,1
14506,17,5,2012.17,Champions,1
14507,23,6,1383.18,Champions,1
14508,22,2,276.42,Loyal,0
14511,11,5,1314.81,Champions,1
14512,187,2,275.28,Dormant,2
14513,100,3,455.59,At Risk,0
14514,61,3,1055.35,At Risk,0
14515,17,6,2102.09,Champions,1
14517,33,2,330.45,Loyal,0
14518,64,1,174.37,Dormant,0
14520,1,2,270.6,Loyal,0
14522,24,4,974.54,Champions,0
14523,108,1,241.09,Dormant,0
14524,31,9,1867.68,Champions,1
14525,19,9,4332.2,Champions,1
14527,2,55,8508.82,Champions,1
14528,37,1,364.22,New,0
14529,60,3,620.04,At Risk,0
14530,25,6,2925.91,Champions,1
14532,236,4,932.85,At Risk,2
14533,24,7,1949.72,Champions,1
14534,2,18,4447.05,Champions,1
14535,60,3,2864.19,At Risk,1
14536,259,1,171.8,Dormant,2
14537,57,1,355.56,Dormant,0
14538,64,2,388.25,Dormant,0
14539,15,2,537.48,Loyal,0
14540,9,3,996.26,Champions,0
14541,58,8,1461.65,At Risk,1
14542,185,1,103.25,Dormant,2
14543,28,16,3630.33,Champions,1
14544,24,2,2024.45,Loyal,0
14546,5,5,2578.09,Champions,1
14547,3,8,4007.54,Champions,1
14548,150,2,652.8,Dormant,0
14549,311,1,289.24,Dormant,2
14550,10,2,765.62,Loyal,0
14551,18,2,186.23,Loyal,0
14552,151,1,165.07,Dormant,2
14553,19,5,859.27,Champions,1
14554,10,4,2381.04,Champions,1
14555,57,2,324.14,Dormant,0
14557,85,1,788.38,New,0
14560,7,22,2237.77,Champions,1
14561,75,3,1080.76,At Risk,0
14562,3,18,5074.77,Champions,1
14565,95,4,3099.12,At Risk,1
14566,110,1,1432.0,New,0
14567,56,2,1530.36,New,0
14569,1,1,227.39,New,0
14570,280,2,218.06,Dormant,2
14572,3,7,2832.84,Champions,1
14573,179,9,1653.42,At Risk,1
14576,372,1,35.4,Dormant,2
14577,12,4,859.71,Champions,0
14578,3,1,168.63,New,0
14581,16,1,138.6,New,0
14582,40,1,114.11,New,0
14583,5,5,1052.55,Champions,1
14584,169,4,1042.26,At Risk,0
14585,50,1,157.05,New,0
14586,276,1,237.36,Dormant,2
14587,18,9,1601.14,Champions,1
14589,371,1,39.75,Dormant,2
14591,15,4,1447.14,Champions,1
14592,35,3,570.46,Loyal,0
14593,21,3,617.99,Loyal,0
14594,7,2,379.83,Loyal,0
14595,19,6,1740.6,Champions,1
14597,11,2,883.15,Loyal,0
14598,44,1,221.97,New,0
14600,305,1,393.33,Dormant,2
14601,10,1,213.96,New,0
14603,274,1,660.0,Dormant,2
14606,1,93,12156.65,Champions,1
14607,15,14,16569.5,Champions,1
14608,4,4,1785.15,Champions,1
14609,72,4,601.56,At Risk,0
14616,242,3,406.08,At Risk,2
14618,9,3,553.44,Loyal,0
14619,245,1,394.44,Dormant,2
14620,205,2,412.78,Dormant,2
14621,1,5,1788.36,Champions,1
14622,184,1,320.58,Dormant,2
14623,32,5,889.25,Champions,1
14624,57,2,225.85,Dormant,0
14625,196,2,899.63,New,2
14626,23,4,2791.27,Champions,1
14628,91,2,671.96,Dormant,0
14629,4,2,959.01,Loyal,0
14631,50,3,1006.98,Champions,0
14632,262,1,114.56,Dormant,2
14633,266,1,344.9,Dormant,2
14636,36,2,609.85,Loyal,0
14638,50,1,443.6,New,0
14639,52,6,2984.49,At Risk,1
14640,24,6,2125.08,Champions,1
14641,21,1,110.46,New,0
14642,58,1,96.12,Dormant,0
14643,170,2,693.81,New,2
14644,67,2,830.76,New,0
14645,156,2,597.09,Dormant,0
14646,1,73,280206.02,Champions,1
14647,201,1,243.22,Dormant,2
14649,4,4,1417.29,Champions,1
14651,67,2,654.6,Dormant,0
14652,77,1,114.18,Dormant,0
14653,1,7,1947.55,Champions,1
14655,8,4,1932.23,Champions,1
14656,169,2,291.05,Dormant,2
14657,17,4,848.22,Champions,0
14658,5,2,247.15,Loyal,0
14659,8,9,2529.93,Champions,1
14660,86,2,285.74,Dormant,0
14661,26,1,107.95,New,0
14662,28,4,771.17,Champions,0
14664,19,2,637.89,Loyal,0
14665,60,5,1835.7,At Risk,1
14666,24,1,195.25,New,0
14667,10,25,9241.2,Champions,1
14669,241,3,1269.99,At Risk,2
14670,280,2,411.53,Dormant,2
14672,234,2,765.55,New,2
14673,3,5,1736.4,Champions,1
14675,16,1,604.75,New,0
14676,31,6,2548.24,Champions,1
14680,25,16,28754.11,Champions,1
14681,71,3,498.95,At Risk,0
14682,187,2,52.0,Dormant,2
14684,25,5,1236.28,Champions,1
14687,106,1,628.38,Dormant,0
14688,7,21,5630.87,Champions,1
14689,208,1,112.8,Dormant,2
14690,44,2,371.7,Loyal,0
14691,30,5,2114.33,Champions,1
14692,137,4,591.55,At Risk,0
14693,264,1,172.9,Dormant,2
14696,4,7,2078.95,Champions,1
14697,218,2,188.61,Dormant,2
14698,1,5,1250.76,Champions,1
14699,214,1,109.13,Dormant,2
14700,32,3,2235.3,Champions,1
14701,10,9,2549.37,Champions,1
14702,1,17,3292.14,Champions,1
14703,14,1,318.17,New,0
14704,11,9,1546.91,Champions,1
14705,198,1,179.0,Dormant,2
14708,2,3,1126.37,Champions,0
14709,15,13,4921.04,Champions,1
14710,14,4,606.13,Loyal,0
14711,10,11,2868.8,Champions,1
14712,29,3,917.07,Champions,0
14713,9,11,2666.36,Champions,1
14714,24,1,160.19,New,0
14715,24,4,867.38,Champions,0
14716,43,2,329.68,Loyal,0
14719,1,5,1602.13,Champions,1
14720,5,3,663.81,Loyal,0
14722,147,1,187.92,Dormant,2
14723,10,6,1158.3,Champions,1
14725,24,1,718.08,New,0
14727,274,1,268.58,Dormant,2
14729,373,1,313.49,Dormant,2
14730,1,8,2005.06,Champions,1
14731,47,3,380.02,Loyal,0
14732,8,8,2702.49,Champions,1
14733,16,12,9585.91,Champions,1
14735,3,32,6065.69,Champions,1
14737,3,3,1164.55,Champions,0
14738,42,7,1314.45,Champions,1
14739,4,7,3902.28,Champions,1
14740,197,3,1448.21,At Risk,2
14741,11,6,1400.34,Champions,1
14744,16,7,1099.98,Champions,1
14745,112,5,1220.26,At Risk,1
14747,249,1,328.2,Dormant,2
14748,29,5,1415.75,Champions,1
14752,43,1,389.64,New,0
14753,87,1,563.15,Dormant,0
14754,44,2,638.05,Loyal,0
14755,9,11,5010.28,Champions,1
14756,15,1,738.96,New,0
14757,75,1,420.5,Dormant,0
14758,144,4,1484.06,At Risk,1
14759,4,3,1625.97,Champions,0
14760,297,1,89.2,Dormant,2
14761,58,2,255.9,Dormant,0
14762,263,1,300.52,Dormant,2
14764,46,1,278.3,New,0
14765,29,3,254.11,Loyal,0
14766,8,6,2473.37,Champions,1
14768,17,2,192.6,Loyal,0
14769,2,8,10674.75,Champions,1
14770,232,2,876.42,New,2
14772,112,1,139.26,Dormant,0
14775,58,3,1011.9,At Risk,0
14776,51,11,2538.3,At Risk,1
14778,127,2,730.86,New,0
14779,280,3,386.15,At Risk,2
14780,54,2,447.68,Dormant,0
14782,319,1,200.1,Dormant,2
14784,26,2,289.99,Loyal,0
14785,10,2,77.4,Loyal,0
14788,7,2,679.44,Loyal,0
14789,28,1,197.64,New,0
14790,16,4,745.06,Champions,0
14792,63,1,6.2,Dormant,0
14793,21,1,228.99,New,0
14794,2,7,1319.91,Champions,1
14795,166,1,131.45,Dormant,2
14796,1,17,8022.49,Champions,1
14798,52,3,173.74,At Risk,0
14799,51,1,157.7,Dormant,0
14800,47,12,4339.74,Champions,1
14801,61,1,193.14,Dormant,0
14803,162,3,845.55,At Risk,0
14804,8,1,353.27,New,0
14805,15,4,554.65,Loyal,0
14806,75,1,193.39,Dormant,0
14808,39,8,2741.17,Champions,1
14810,40,11,2087.88,Champions,1
14813,369,2,155.43,Dormant,2
14815,36,2,778.5,Loyal,0
14816,197,1,271.85,Dormant,2
14817,200,2,1110.34,New,2
14818,73,3,657.8,At Risk,0
14819,64,2,272.07,Dormant,0
14820,21,4,507.29,Loyal,0
14821,366,1,48.8,Dormant,2
14823,180,3,321.43,At Risk,2
14824,10,4,1127.71,Champions,1
14825,3,12,2226.91,Champions,1
14828,196,3,2139.76,At Risk,2
14829,29,4,697.55,Champions,0
14830,53,1,197.13,Dormant,0
14834,17,6,1720.3,Champions,1
14836,10,3,102.45,Loyal,0
14837,89,4,1649.5,At Risk,1
14840,267,1,62.85,Dormant,2
14841,53,6,3295.76,At Risk,1
14842,43,4,2824.69,Champions,1
14844,63,4,3189.81,At Risk,1
14847,148,1,309.4,Dormant,2
14849,21,25,7930.54,Champions,1
14850,311,1,325.75,Dormant,2
14851,23,2,511.35,Loyal,0
14852,58,6,2836.69,At Risk,1
14853,24,2,475.8,Loyal,0
14854,78,7,2759.83,At Risk,1
14855,119,2,645.65,Dormant,0
14856,36,3,1311.38,Champions,0
14857,59,2,1173.12,New,0
14859,12,4,1353.74,Champions,1
14860,19,1,170.32,New,0
14861,52,1,125.79,Dormant,0
14862,25,2,841.2,Loyal,0
14863,29,1,266.76,New,0
14865,7,2,52.2,Loyal,0
14866,10,12,14389.9,Champions,1
14867,185,3,710.28,At Risk,2
14868,3,8,2953.59,Champions,1
14869,8,2,725.7,Loyal,0
14870,261,1,327.25,Dormant,2
14871,3,4,522.38,Loyal,0
14873,210,1,519.68,Dormant,2
14875,107,2,1465.32,New,0
14878,12,9,1485.54,Champions,1
14880,77,3,706.19,At Risk,0
14881,19,1,255.4,New,0
14882,26,2,589.7,Loyal,0
14883,18,6,761.59,Champions,1
14885,131,1,765.32,New,0
14886,252,1,364.8,Dormant,2
14887,79,1,1862.0,New,0
14888,207,1,369.2,Dormant,2
14889,336,1,135.9,Dormant,2
14890,253,1,125.65,Dormant,2
14891,148,2,554.38,Dormant,0
14893,9,2,1237.85,Loyal,0
14894,85,1,655.75,Dormant,0
14895,7,20,11138.71,Champions,1
14896,204,2,468.77,Dormant,2
14897,7,4,1366.38,Champions,1
14898,23,6,1303.52,Champions,1
14901,11,9,1421.29,Champions,1
14902,25,1,332.66,New,0
14903,21,5,2810.63,Champions,1
14904,2,2,1025.44,Loyal,0
14905,157,2,616.15,Dormant,0
14907,3,7,3501.1,Champions,1
14908,74,1,277.8,Dormant,0
14910,2,4,434.35,Loyal,0
14911,1,201,143825.06,Champions,1
14912,16,2,867.85,Loyal,0
14913,35,4,1227.43,Champions,1
14915,91,2,307.48,Dormant,0
14916,70,4,1268.98,At Risk,1
14918,115,2,1610.15,New,0
14920,212,2,977.77,New,2
14921,30,2,1316.07,Loyal,0
14923,50,1,749.1,New,0
14924,245,1,310.05,Dormant,2
14929,32,1,223.88,New,0
14930,108,3,2372.86,At Risk,1
14931,4,5,1257.68,Champions,1
14932,365,1,363.53,Dormant,2
14934,81,2,1890.94,New,0
14935,297,1,1784.71,New,2
14936,33,8,8137.02,Champions,1
14937,56,3,1621.88,At Risk,0
14944,29,12,5900.25,Champions,1
14946,14,1,100.9,New,0
14947,72,2,290.82,Dormant,0
14948,23,6,1101.97,Champions,1
14950,19,1,371.2,New,0
14951,79,1,311.69,Dormant,0
14952,59,11,8099.49,At Risk,1
14953,25,1,289.82,New,0
14954,12,1,336.17,New,0
14957,253,1,58.49,Dormant,2
14958,147,3,499.68,At Risk,0
14959,64,4,695.42,At Risk,0
14960,8,2,221.27,Loyal,0
14961,10,9,7044.68,Champions,1
14962,270,1,126.7,Dormant,2
14963,9,5,1487.8,Champions,1
14964,247,1,206.21,Dormant,2
14965,96,2,599.0,Dormant,0
14966,14,1,191.32,New,0
14967,49,1,463.8,New,0
14968,30,1,147.59,New,0
14970,68,4,1592.06,At Risk,1
14971,35,3,1116.57,Champions,0
14972,128,1,114.77,Dormant,0
14973,107,3,1314.45,At Risk,0
14974,37,1,114.39,New,0
14975,57,1,279.94,Dormant,0
14976,57,7,790.86,At Risk,1
14978,72,5,1931.42,At Risk,1
14981,246,1,102.12,Dormant,2
14984,19,2,213.27,Loyal,0
14985,198,2,296.75,Dormant,2
14987,15,2,326.4,Loyal,0
14988,211,1,334.54,Dormant,2
14995,38,2,233.23,Loyal,0
14997,46,3,546.2,Loyal,0
14998,170,2,429.87,Dormant,2
15000,47,1,490.52,New,0
15002,115,4,1641.76,At Risk,1
15004,147,1,1246.32,New,0
15005,15,28,6316.57,Champions,1
15006,51,1,502.09,Dormant,0
15007,159,1,156.91,Dormant,2
15009,12,3,1261.78,Champions,0
15010,35,1,308.94,New,0
15012,53,2,423.04,Dormant,0
15014,43,2,260.17,Loyal,0
15016,172,1,170.04,Dormant,2
15017,33,1,125.58,New,0
15018,38,3,496.21,Loyal,0
15019,266,1,266.0,Dormant,2
15021,8,9,1914.82,Champions,1
15022,11,4,905.04,Champions,0
15023,3,11,6802.76,Champions,1
15024,9,10,1661.33,Champions,1
15025,33,1,377.01,New,0
15026,80,3,469.0,At Risk,0
15027,30,4,1066.15,Champions,0
15028,8,4,627.13,Loyal,0
15030,71,2,518.28,Dormant,0
15031,4,4,668.14,Loyal,0
15032,256,3,4959.1,At Risk,2
15033,4,10,2586.67,Champions,1
15034,15,8,4308.61,Champions,1
15035,89,1,252.73,Dormant,0
15036,72,3,465.55,At Risk,0
15038,58,6,705.49,At Risk,1
15039,9,47,19914.44,Champions,1
15041,170,1,180.35,Dormant,2
15042,199,1,135.93,Dormant,2
15043,31,1,537.0,New,0
15044,19,17,7700.23,Champions,1
15045,151,2,735.66,New,0
15046,9,15,5213.77,Champions,1
15047,269,1,343.62,Dormant,2
15048,65,4,384.05,At Risk,0
15049,273,1,121.17,Dormant,2
15050,25,3,1782.09,Champions,0
15051,23,3,1391.61,Champions,0
15052,319,1,215.78,Dormant,2
15053,4,3,697.79,Champions,0
15054,12,2,302.1,Loyal,0
15057,275,2,1489.5,New,2
15058,25,11,2124.99,Champions,1
15059,40,9,1337.72,Champions,1
15060,8,4,303.09,Loyal,0
15061,3,48,54534.14,Champions,1
15062,71,4,987.86,At Risk,0
15063,213,1,370.8,Dormant,2
15065,37,4,3158.13,Champions,1
15066,53,1,893.59,New,0
15067,78,3,1744.76,At Risk,0
15068,46,2,553.36,Loyal,0
15069,179,1,1109.53,New,2
15070,372,1,106.2,Dormant,2
15071,93,2,982.07,New,0
15073,9,3,1043.41,Champions,0
15074,105,1,748.87,New,0
15075,77,1,773.03,New,0
15076,172,1,880.85,New,2
15078,7,32,9743.11,Champions,1
15079,212,4,895.61,At Risk,2
15081,22,5,504.8,Loyal,0
15083,256,1,88.2,Dormant,2
15087,281,1,306.94,Dormant,2
15088,21,2,1160.07,Loyal,0
15089,10,6,2420.84,Champions,1
15090,308,1,381.32,Dormant,2
15091,67,1,480.71,Dormant,0
15092,215,2,457.81,Dormant,2
15093,18,6,4597.02,Champions,1
15095,103,4,1370.6,At Risk,1
15096,42,1,219.39,New,0
15097,4,1,248.08,New,0
15098,182,3,39916.5,At Risk,1
15099,84,1,410.48,Dormant,0
15100,333,3,876.0,At Risk,2
15101,8,2,317.53,Loyal,0
15103,31,2,703.36,Loyal,0
15104,196,2,1027.44,New,2
15105,18,7,2298.93,Champions,1
15106,17,5,1422.52,Champions,1
15107,311,6,319.5,At Risk,2
15108,141,4,1300.25,At Risk,0
15109,245,1,484.95,Dormant,2
15110,23,4,996.1,Champions,0
15111,29,3,1567.48,Champions,0
15113,9,3,3609.33,Champions,1
15114,30,10,2760.56,Champions,1
15115,18,1,340.11,New,0
15116,17,4,1352.75,Champions,1
15117,14,5,1551.78,Champions,1
15118,134,1,244.8,Dormant,0
15119,245,1,266.4,Dormant,2
15120,133,1,358.82,Dormant,0
15121,50,2,457.72,Loyal,0
15122,114,3,1633.78,At Risk,0
15123,7,2,2199.31,Loyal,0
15124,22,2,184.19,Loyal,0
15125,25,15,11528.48,Champions,1
15127,65,1,406.53,Dormant,0
15128,60,4,1471.0,At Risk,1
15129,50,11,3447.4,Champions,1
15130,169,1,330.11,Dormant,2
15132,18,5,977.93,Champions,1
15133,127,3,982.42,At Risk,0
15134,14,8,1387.99,Champions,1
15135,239,1,139.05,Dormant,2
15136,2,4,1286.7,Champions,1
15139,239,2,178.96,Dormant,2
15140,52,7,2354.25,At Risk,1
15142,46,1,498.74,New,0
15143,225,1,259.45,Dormant,2
15144,8,17,6580.44,Champions,1
15145,4,4,1194.73,Champions,1
15146,164,2,1327.16,New,0
15147,240,1,623.5,Dormant,2
15148,10,1,301.29,New,0
15149,133,1,520.8,Dormant,0
15150,17,10,5314.47,Champions,1
15152,9,13,4745.69,Champions,1
15153,31,1,329.25,New,0
15154,75,1,296.42,Dormant,0
15156,1,3,961.49,Champions,0
15157,3,3,1936.07,Champions,1
15158,45,1,401.4,New,0
15159,1,30,18641.01,Champions,1
15160,357,1,158.16,Dormant,2
15163,18,2,304.47,Loyal,0
15164,68,3,843.05,At Risk,0
15165,373,1,487.75,Dormant,2
15167,320,1,163.0,Dormant,2
15168,25,1,106.56,New,0
15171,331,1,1289.5,New,2
15172,8,5,1624.05,Champions,1
15174,322,1,135.75,Dormant,2
15175,71,1,224.14,Dormant,0
15178,260,1,40.5,Dormant,2
15179,18,5,2206.95,Champions,1
15180,367,1,87.5,Dormant,2
15181,66,3,689.48,At Risk,0
15182,154,2,622.85,Dormant,0
15184,29,2,406.76,Loyal,0
15185,70,1,310.62,Dormant,0
15186,14,2,411.41,Loyal,0
15187,1,16,4777.18,Champions,1
15189,1,41,16225.39,Champions,1
15192,119,3,1044.32,At Risk,0
15193,60,1,499.32,Dormant,0
15194,3,15,7616.53,Champions,1
15195,2,1,3861.0,New,0
15197,10,3,1079.61,Champions,0
15198,92,2,193.64,Dormant,0
15199,59,4,1268.7,At Risk,1
15201,87,5,1236.54,At Risk,1
15203,25,6,1827.8,Champions,1
15204,357,1,316.58,Dormant,2
15205,85,2,653.24,Dormant,0
15206,10,4,420.3,Loyal,0
15208,1,5,870.12,Champions,1
15210,225,1,331.18,Dormant,2
15211,60,2,894.41,New,0
15212,241,1,101.8,Dormant,2
15213,318,2,328.35,Dormant,2
15214,1,8,1661.44,Champions,1
15215,46,3,734.94,Champions,0
15216,87,1,96.6,Dormant,0
15218,10,11,5756.89,Champions,1
15219,176,1,305.75,Dormant,2
15220,51,6,1778.96,At Risk,1
15221,366,1,403.25,Dormant,2
15222,318,1,585.0,Dormant,2
15223,225,2,755.75,New,2
15224,358,2,322.08,Dormant,2
15225,234,1,409.4,Dormant,2
15226,310,1,154.41,Dormant,2
15227,36,5,1219.4,Champions,1
15228,66,4,3386.71,At Risk,1
15230,239,2,429.6,Dormant,2
15232,113,2,612.06,Dormant,0
15234,276,1,197.0,Dormant,2
15235,217,12,2247.51,At Risk,1
15236,298,1,321.05,Dormant,2
15237,1,4,1412.32,Champions,1
15238,29,3,1071.99,Champions,0
15239,10,2,780.59,Loyal,0
15240,44,5,1706.57,Champions,1
15241,66,8,1756.44,At Risk,1
15243,74,1,316.68,Dormant,0
15244,65,2,631.57,Dormant,0
15245,134,3,2515.84,At Risk,1
15246,238,2,514.15,Dormant,2
15247,122,1,356.0,Dormant,0
15249,31,13,6688.46,Champions,1
15251,9,11,10484.99,Champions,1
15252,36,2,740.78,Loyal,0
15253,16,5,918.2,Champions,1
15254,127,1,300.36,Dormant,0
15255,66,1,890.85,New,0
15256,148,1,98.45,Dormant,2
15257,283,1,317.15,Dormant,2
15258,168,2,623.16,Dormant,2
15260,100,7,1810.77,At Risk,1
15261,135,1,254.82,Dormant,0
15262,323,1,178.95,Dormant,2
15263,106,1,156.51,Dormant,0
15264,64,1,393.74,Dormant,0
15265,151,2,1506.12,New,0
15266,338,1,119.3,Dormant,2
15267,22,5,1717.36,Champions,1
15269,23,1,408.8,New,0
15270,15,7,2379.49,Champions,1
15271,7,15,2507.07,Champions,1
15272,57,2,721.94,New,0
15274,4,2,716.57,Loyal,0
15275,37,1,615.14,New,0
15276,66,1,135.31,Dormant,0
15277,46,1,255.9,New,0
15279,354,1,290.51,Dormant,2
15280,172,1,113.12,Dormant,2
15281,58,9,2332.15,At Risk,1
15286,49,1,240.55,New,0
15287,22,2,486.69,Loyal,0
15288,43,5,2306.52,Champions,1
15289,29,3,939.78,Champions,0
15290,4,18,7943.22,Champions,1
15291,25,15,4668.3,Champions,1
15292,201,1,180.94,Dormant,2
15296,50,6,3672.86,Champions,1
15297,10,3,641.94,Loyal,0
15298,2,12,4799.9,Champions,1
15299,67,7,4507.01,At Risk,1
15300,64,1,496.44,Dormant,0
15301,50,12,5070.35,Champions,1
15303,290,1,574.02,Dormant,2
15304,60,8,694.4,At Risk,1
15306,64,3,1174.35,At Risk,0
15307,95,1,205.3,Dormant,0
15308,274,1,310.47,Dormant,2
15311,0,91,60767.9,Champions,1
15312,75,4,924.85,At Risk,0
15313,110,1,52.0,Dormant,0
15314,199,1,327.97,Dormant,2
15315,64,2,570.5,Dormant,0
15316,326,1,165.0,Dormant,2
15318,3,1,312.62,New,0
15319,283,1,204.5,Dormant,2
15320,44,1,267.13,New,0
15321,70,3,2748.31,At Risk,1
15322,85,1,679.68,New,0
15325,103,1,162.29,Dormant,0
15326,333,1,311.71,Dormant,2
15327,52,1,208.75,Dormant,0
15329,39,3,1049.7,Champions,0
15330,32,2,714.96,Loyal,0
15332,366,4,1661.06,At Risk,2
15333,208,1,1028.56,New,2
15334,156,3,351.67,At Risk,0
15335,53,1,173.97,Dormant,0
15339,66,2,574.07,Dormant,0
15341,80,1,2020.52,New,0
15342,129,1,406.09,Dormant,0
15343,87,1,364.5,Dormant,0
15344,0,3,563.94,Loyal,0
15345,45,1,393.54,New,0
15346,332,1,252.42,Dormant,2
15347,366,1,201.6,Dormant,2
15348,72,1,158.04,Dormant,0
15349,158,2,473.81,Dormant,0
15350,373,1,115.65,Dormant,2
15351,12,7,1960.11,Champions,1
15353,254,2,777.02,New,2
15355,29,2,277.05,Loyal,0
15356,31,10,2766.5,Champions,1
15358,4,22,8347.2,Champions,1
15360,39,1,427.93,New,0
15361,361,1,418.92,Dormant,2
15363,372,1,326.0,Dormant,2
15364,95,2,913.19,New,0
15365,25,7,2314.32,Champions,1
15366,75,2,602.51,Dormant,0
15367,57,4,1877.59,At Risk,1
15368,21,1,446.94,New,0
15370,40,7,2386.05,Champions,1
15372,137,1,2007.4,New,0
15373,8,12,2415.91,Champions,1
15374,128,1,168.0,Dormant,0
15376,40,3,1233.36,Champions,0
15379,169,7,3703.29,At Risk,1
15380,8,5,1690.26,Champions,1
15381,213,2,596.85,Dormant,2
15382,14,6,5955.71,Champions,1
15384,169,2,642.41,Dormant,2
15385,40,1,316.88,New,0
15386,186,1,394.14,Dormant,2
15388,270,1,140.54,Dormant,2
15389,172,1,500.0,Dormant,2
15392,4,4,1535.53,Champions,1
15393,16,2,231.86,Loyal,0
15394,9,4,2183.54,Champions,1
15395,325,1,107.45,Dormant,2
15396,112,1,288.18,Dormant,0
15397,289,1,94.0,Dormant,2
15398,16,2,1345.53,Loyal,0
15399,1,3,815.77,Champions,0
15400,92,5,716.2,At Risk,0
15402,148,2,626.77,Dormant,0
15405,189,1,349.1,Dormant,2
15406,31,2,510.71,Loyal,0
15407,33,4,1056.44,Champions,0
15408,264,1,267.18,Dormant,2
15410,84,8,3450.84,At Risk,1
15411,26,4,1358.88,Champions,1
15412,171,1,190.53,Dormant,2
15414,9,3,774.9,Champions,0
15415,313,1,572.81,Dormant,2
15416,64,4,3984.32,At Risk,1
15417,85,1,508.8,Dormant,0
15419,24,1,135.86,New,0
15421,58,4,950.36,At Risk,0
15422,323,2,97.7,Dormant,2
15423,38,1,43.5,New,0
15424,254,2,383.34,Dormant,2
15426,19,5,1447.39,Champions,1
15427,33,3,1483.14,Champions,0
15428,15,1,93.78,New,0
15429,26,2,397.35,Loyal,0
15432,23,1,171.19,New,0
15433,213,2,533.3,Dormant,2
15434,8,5,1041.48,Champions,1
15435,22,1,149.29,New,0
15436,12,3,1122.53,Champions,0
15437,262,1,200.16,Dormant,2
15438,131,1,156.58,Dormant,0
15440,54,3,383.68,At Risk,0
15442,248,1,594.0,Dormant,2
15443,1,7,3236.91,Champions,1
15444,9,2,1418.26,Loyal,0
15445,264,1,113.5,Dormant,2
15447,330,1,155.17,Dormant,2
15448,312,1,494.64,Dormant,2
15449,26,3,974.52,Champions,0
15450,30,1,429.84,New,0
15452,29,3,538.73,Loyal,0
15453,1,7,1388.37,Champions,1
15454,362,1,179.1,Dormant,2
15456,283,3,447.22,At Risk,2
15457,262,1,237.07,Dormant,2
15458,25,1,161.64,New,0
15460,354,1,216.76,Dormant,2
15462,94,3,234.6,At Risk,0
15463,29,1,126.14,New,0
15464,338,1,1048.85,New,2
15465,19,18,7354.62,Champions,1
15466,85,1,334.53,Dormant,0
15467,9,3,524.88,Loyal,0
15468,51,2,467.51,Dormant,0
15469,50,2,538.55,Loyal,0
15471,2,1,469.48,New,0
15472,113,1,371.56,Dormant,0
15473,14,7,1771.2,Champions,1
15475,77,1,454.11,Dormant,0
15478,40,2,1441.42,Loyal,0
15480,116,1,905.5,New,0
15482,15,12,11054.96,Champions,1
15483,161,4,233.81,At Risk,0
15484,1,4,3594.31,Champions,1
15485,30,3,2575.0,Champions,1
15488,92,1,91.32,Dormant,0
15489,22,3,1134.28,Champions,0
15491,95,6,3100.09,At Risk,1
15492,28,2,659.46,Loyal,0
15493,32,5,2001.8,Champions,1
15494,21,2,1299.23,Loyal,0
15497,17,2,1262.2,Loyal,0
15498,2,27,13316.4,Champions,1
15500,8,4,1131.56,Champions,1
15502,15,12,10384.93,Champions,1
15503,362,1,147.09,Dormant,2
15504,81,1,52.83,Dormant,0
15505,52,5,3610.96,At Risk,1
15506,22,3,979.26,Champions,0
15507,171,1,492.36,Dormant,2
15508,189,6,1000.27,At Risk,1
15510,330,1,250.0,Dormant,2
15511,11,5,909.23,Champions,1
15512,155,2,121.0,Dormant,2
15513,33,19,14758.22,Champions,1
15514,12,11,4139.46,Champions,1
15516,44,3,62.43,Loyal,0
15517,233,1,267.03,Dormant,2
15518,64,8,1942.45,At Risk,1
15520,1,1,343.5,New,0
15521,40,8,3000.2,Champions,1
15522,32,2,398.84,Loyal,0
15523,84,1,412.01,Dormant,0
15524,24,1,440.0,New,0
15525,2,3,825.92,Champions,0
15526,33,2,148.44,Loyal,0
15527,18,8,2429.78,Champions,1
15528,254,1,229.33,Dormant,2
15529,22,11,3995.23,Champions,1
15530,21,4,1502.35,Champions,1
15531,8,2,2007.44,Loyal,0
15532,25,4,1580.93,Champions,1
15533,19,3,807.57,Champions,0
15535,173,4,536.4,At Risk,0
15537,163,1,110.92,Dormant,2
15539,7,1,538.46,New,0
15540,11,1,213.3,New,0
15541,114,1,85.13,Dormant,0
15543,288,1,127.86,Dormant,2
15544,9,9,3546.71,Champions,1
15545,54,2,292.72,Dormant,0
15547,7,14,4954.84,Champions,1
15549,77,3,1693.26,At Risk,0
15550,4,4,575.63,Loyal,0
15551,36,1,436.06,New,0
15552,217,1,90.12,Dormant,2
15553,60,1,437.23,Dormant,0
15554,277,1,217.2,Dormant,2
15555,12,16,4805.17,Champions,1
15556,24,1,279.77,New,0
15557,28,1,473.65,New,0
15561,11,4,800.59,Champions,0
15562,351,1,134.55,Dormant,2
15563,22,4,1400.44,Champions,1
15565,50,2,173.16,Loyal,0
15567,18,1,186.01,New,0
15568,2,3,758.29,Champions,0
15569,103,5,1375.71,At Risk,1
15570,7,12,4165.52,Champions,1
15571,11,4,650.43,Loyal,0
15572,4,7,2552.86,Champions,1
15573,31,2,607.45,Loyal,0
15574,177,4,702.25,At Risk,0
15576,37,1,940.67,New,0
15577,151,3,258.88,At Risk,0
